Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"Yes , yours truly does go home , but it 's too late- '' Too too , '' the wife tells him-so by December of that year Heath and Lizzie are no longer Mr. and Mrs. , Bert Cummins having done the legal paperwork on both sides of the fence .","Yes/yes/UH ,/,/, yours/yours/PRP$ truly/truly/RB does/do/VBZ go/go/VB home/home/RB ,/,/, but/but/CC it/it/PRP 's/be/VBZ too/too/RB late/late/JJ -/-/: ''/''/'' Too/too/RB too/too/RB ,/,/, ''/''/'' the/the/DT wife/wife/NN tells/tell/VBZ him-so/him-so/JJ by/by/IN December/December/NNP of/of/IN that/that/DT year/year/NN Heath/Heath/NNP and/and/CC Lizzie/Lizzie/NNP are/be/VBP no/no/RB longer/longer/RB Mr./Mr./NNP and/and/CC Mrs./Mrs./NNP ,/,/, Bert/Bert/NNP Cummins/Cummins/NNP having/have/VBG done/do/VBN the/the/DT legal/legal/JJ paperwork/paperwork/NN on/on/IN both/both/DT sides/side/NNS of/of/IN the/the/DT fence/fence/NN ././. ","ROOT (ROOT-0, go-6) discourse (go-6, Yes-1) punct (go-6, ,-2) nsubj (go-6, yours-3) advmod (go-6, truly-4) aux (go-6, does-5) advmod (go-6, home-7) punct (go-6, ,-8) cc (go-6, but-9) nsubj (late-13, it-10) cop (late-13, 's-11) advmod (late-13, too-12) conj:but (go-6, late-13) punct (go-6, --14) punct (go-6, ''-15) advmod (too-17, Too-16) advmod (Mr.-35, too-17) punct (tells-22, ,-18) punct (tells-22, ''-19) det (wife-21, the-20) nsubj (tells-22, wife-21) parataxis (Mr.-35, tells-22) xcomp (tells-22, him-so-23) case (December-25, by-24) nmod:by (him-so-23, December-25) case (year-28, of-26) det (year-28, that-27) nmod:of (December-25, year-28) nsubj (Mr.-35, Heath-29) cc (Heath-29, and-30) conj:and (Heath-29, Lizzie-31) nsubj (Mr.-35, Lizzie-31) cop (Mr.-35, are-32) neg (longer-34, no-33) advmod (Mr.-35, longer-34) parataxis (go-6, Mr.-35) cc (Mr.-35, and-36) parataxis (go-6, Mrs.-37) conj:and (Mr.-35, Mrs.-37) punct (Mr.-35, ,-38) compound (Cummins-40, Bert-39) appos (Mr.-35, Cummins-40) aux (done-42, having-41) acl (Cummins-40, done-42) det (paperwork-45, the-43) amod (paperwork-45, legal-44) dobj (done-42, paperwork-45) case (sides-48, on-46) det (sides-48, both-47) nmod:on (done-42, sides-48) case (fence-51, of-49) det (fence-51, the-50) nmod:of (sides-48, fence-51) punct (go-6, .-52) ",paperwork,45,"det (paperwork-45, the-43) amod (paperwork-45, legal-44) dobj (done-42, paperwork-45) ",having done the legal paperwork on both sides of the fence,NN,[],done-42,do,VBN,object,[],[],['having'],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],['legal'],[0.055],[0.0425],[0.07],[0.029166666666666664],[0.16625],[0.025],[0.025625],[0.1025],[0.225],[0.07],[0.07333333333333333],[0.11125],[0.004375],[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,"[2, True, False, 1, 0.5, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Inside , a tall Negro in a white short-sleeved shirt worked the presser , while a man in a lavender mohair sweater did paperwork at the counter .","Inside/inside/IN ,/,/, a/a/DT tall/tall/JJ Negro/Negro/NNP in/in/IN a/a/DT white/white/JJ short-sleeved/short-sleeved/JJ shirt/shirt/NN worked/work/VBD the/the/DT presser/presser/NN ,/,/, while/while/IN a/a/DT man/man/NN in/in/IN a/a/DT lavender/lavender/NN mohair/mohair/NN sweater/sweater/NN did/do/VBD paperwork/paperwork/NN at/at/IN the/the/DT counter/counter/NN ././. ","ROOT (ROOT-0, worked-11) nmod (worked-11, Inside-1) punct (worked-11, ,-2) det (Negro-5, a-3) amod (Negro-5, tall-4) nsubj (worked-11, Negro-5) case (shirt-10, in-6) det (shirt-10, a-7) amod (shirt-10, white-8) amod (shirt-10, short-sleeved-9) nmod:in (Negro-5, shirt-10) det (presser-13, the-12) dobj (worked-11, presser-13) punct (worked-11, ,-14) mark (did-23, while-15) det (man-17, a-16) nsubj (did-23, man-17) case (sweater-22, in-18) det (sweater-22, a-19) compound (sweater-22, lavender-20) compound (sweater-22, mohair-21) nmod:in (man-17, sweater-22) advcl:while (worked-11, did-23) dobj (did-23, paperwork-24) case (counter-27, at-25) det (counter-27, the-26) nmod:at (did-23, counter-27) punct (worked-11, .-28) ",paperwork,24,"dobj (did-23, paperwork-24) ",a lavender mohair sweater did paperwork at the counter .,NN,[],did-23,do,VBD,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],while,singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_1.csv,0,0,0,0,unknown,,,,
"Come back in an hour , '' the man said and returned to his paperwork .","Come/come/VB back/back/RB in/in/IN an/a/DT hour/hour/NN ,/,/, ''/''/'' the/the/DT man/man/NN said/say/VBD and/and/CC returned/return/VBD to/to/TO his/he/PRP$ paperwork/paperwork/NN ././. ","ROOT (ROOT-0, said-10) ccomp (said-10, Come-1) advmod (Come-1, back-2) case (hour-5, in-3) det (hour-5, an-4) nmod:in (Come-1, hour-5) punct (said-10, ,-6) punct (said-10, ''-7) det (man-9, the-8) nsubj (said-10, man-9) nsubj (returned-12, man-9) cc (said-10, and-11) conj:and (said-10, returned-12) case (paperwork-15, to-13) nmod:poss (paperwork-15, his-14) nmod:to (said-10, paperwork-15) punct (said-10, .-16) ",paperwork,15,"case (paperwork-15, to-13) nmod:poss (paperwork-15, his-14) nmod:to (said-10, paperwork-15) ",said and returned to his paperwork .,NN,[],,,,,[],[],[],,"[('to', 'said', 10)]",['to'],[],['said'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['his'],[],[],['to'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_1.csv,0,0,0,0,unknown,,,,
"I ducked inside a stark , chilly room of varnished benches and naked walls , and found several men inside , tucking paperwork into briefcases . ''","I/I/PRP ducked/duck/VBD inside/inside/IN a/a/DT stark/stark/JJ ,/,/, chilly/chilly/JJ room/room/NN of/of/IN varnished/varnished/JJ benches/bench/NNS and/and/CC naked/naked/JJ walls/wall/NNS ,/,/, and/and/CC found/find/VBD several/several/JJ men/man/NNS inside/inside/IN ,/,/, tucking/tuck/VBG paperwork/paperwork/NN into/into/IN briefcases/briefcase/NNS ././. ''/''/'' ","ROOT (ROOT-0, ducked-2) nsubj (ducked-2, I-1) nsubj (found-17, I-1) case (room-8, inside-3) det (room-8, a-4) amod (room-8, stark-5) punct (room-8, ,-6) amod (room-8, chilly-7) nmod:inside (ducked-2, room-8) case (benches-11, of-9) amod (benches-11, varnished-10) nmod:of (room-8, benches-11) cc (benches-11, and-12) amod (walls-14, naked-13) nmod:of (room-8, walls-14) conj:and (benches-11, walls-14) punct (ducked-2, ,-15) cc (ducked-2, and-16) conj:and (ducked-2, found-17) amod (men-19, several-18) dobj (found-17, men-19) nmod (found-17, inside-20) punct (ducked-2, ,-21) advcl (ducked-2, tucking-22) dobj (tucking-22, paperwork-23) case (briefcases-25, into-24) nmod:into (tucking-22, briefcases-25) punct (ducked-2, .-26) punct (ducked-2, ''-27) ",paperwork,23,"dobj (tucking-22, paperwork-23) ","several men inside , tucking paperwork into briefcases . ''",NN,[],tucking-22,tuck,VBG,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,,,,
"In his heart of hearts , Barry knew Ira did n't have insurance , even though he 'd been kvetching about the bureaucracy , the volumes of paperwork , the mental hygiene of the inspectors . ''","In/in/IN his/he/PRP$ heart/heart/NN of/of/IN hearts/heart/NNS ,/,/, Barry/Barry/NNP knew/know/VBD Ira/Ira/NNP did/do/VBD n't/not/RB have/have/VB insurance/insurance/NN ,/,/, even/even/RB though/though/IN he/he/PRP 'd/would/MD been/be/VBN kvetching/kvetch/VBG about/about/IN the/the/DT bureaucracy/bureaucracy/NN ,/,/, the/the/DT volumes/volume/NNS of/of/IN paperwork/paperwork/NN ,/,/, the/the/DT mental/mental/JJ hygiene/hygiene/NN of/of/IN the/the/DT inspectors/inspector/NNS ././. ''/''/'' ","ROOT (ROOT-0, knew-8) case (heart-3, In-1) nmod:poss (heart-3, his-2) nmod:in (knew-8, heart-3) case (hearts-5, of-4) nmod:of (heart-3, hearts-5) punct (knew-8, ,-6) nsubj (knew-8, Barry-7) nsubj (have-12, Ira-9) aux (have-12, did-10) neg (have-12, n't-11) ccomp (knew-8, have-12) dobj (have-12, insurance-13) punct (have-12, ,-14) advmod (kvetching-20, even-15) mark (kvetching-20, though-16) nsubj (kvetching-20, he-17) aux (kvetching-20, 'd-18) aux (kvetching-20, been-19) advcl:though (have-12, kvetching-20) case (bureaucracy-23, about-21) det (bureaucracy-23, the-22) nmod:about (kvetching-20, bureaucracy-23) punct (bureaucracy-23, ,-24) det (volumes-26, the-25) appos (bureaucracy-23, volumes-26) case (paperwork-28, of-27) nmod:of (volumes-26, paperwork-28) punct (bureaucracy-23, ,-29) det (hygiene-32, the-30) amod (hygiene-32, mental-31) appos (bureaucracy-23, hygiene-32) case (inspectors-35, of-33) det (inspectors-35, the-34) nmod:of (hygiene-32, inspectors-35) punct (knew-8, .-36) punct (knew-8, ''-37) ",paperwork,28,"case (paperwork-28, of-27) nmod:of (volumes-26, paperwork-28) ","bureaucracy , the volumes of paperwork , the mental hygiene of",NN,[],,,,,[],[],[],,"[('of', 'volumes', 26)]",['of'],[],['volumes'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,,,,
"The sales manager , who had busied himself with paperwork and figuring a price , turned the documents and slid them across the desk toward Buck . ''","The/the/DT sales/sale/NNS manager/manager/NN ,/,/, who/who/WP had/have/VBD busied/busy/VBN himself/himself/PRP with/with/IN paperwork/paperwork/NN and/and/CC figuring/figure/VBG a/a/DT price/price/NN ,/,/, turned/turn/VBD the/the/DT documents/document/NNS and/and/CC slid/slide/VBD them/they/PRP across/across/IN the/the/DT desk/desk/NN toward/toward/IN Buck/Buck/NNP ././. ''/''/'' ","ROOT (ROOT-0, turned-16) det (manager-3, The-1) compound (manager-3, sales-2) nsubj (busied-7, manager-3) nsubj (figuring-12, manager-3) nsubj (turned-16, manager-3) nsubj (slid-20, manager-3) punct (manager-3, ,-4) ref (manager-3, who-5) aux (busied-7, had-6) acl:relcl (manager-3, busied-7) dobj (busied-7, himself-8) case (paperwork-10, with-9) nmod:with (busied-7, paperwork-10) cc (busied-7, and-11) acl:relcl (manager-3, figuring-12) conj:and (busied-7, figuring-12) det (price-14, a-13) dobj (figuring-12, price-14) punct (manager-3, ,-15) det (documents-18, the-17) dobj (turned-16, documents-18) cc (turned-16, and-19) conj:and (turned-16, slid-20) dobj (slid-20, them-21) case (desk-24, across-22) det (desk-24, the-23) nmod:across (slid-20, desk-24) case (Buck-26, toward-25) nmod:toward (desk-24, Buck-26) punct (turned-16, .-27) punct (turned-16, ''-28) ",paperwork,10,"case (paperwork-10, with-9) nmod:with (busied-7, paperwork-10) ","who had busied himself with paperwork and figuring a price ,",NN,[],,,,,[],[],[],,"[('with', 'busied', 7)]",['with'],[],['busied'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['with'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,,,,
The only purpose of all this paperwork is to convince us that Botterweg earns his salary .,The/the/DT only/only/JJ purpose/purpose/NN of/of/IN all/all/PDT this/this/DT paperwork/paperwork/NN is/be/VBZ to/to/TO convince/convince/VB us/we/PRP that/that/IN Botterweg/Botterweg/NNP earns/earn/VBZ his/he/PRP$ salary/salary/NN ././. ,"ROOT (ROOT-0, is-8) det (purpose-3, The-1) amod (purpose-3, only-2) nsubj (is-8, purpose-3) nsubj:xsubj (convince-10, purpose-3) case (paperwork-7, of-4) det:predet (paperwork-7, all-5) det (paperwork-7, this-6) nmod:of (purpose-3, paperwork-7) mark (convince-10, to-9) xcomp (is-8, convince-10) dobj (convince-10, us-11) mark (earns-14, that-12) nsubj (earns-14, Botterweg-13) ccomp (convince-10, earns-14) nmod:poss (salary-16, his-15) dobj (earns-14, salary-16) punct (is-8, .-17) ",paperwork,7,"case (paperwork-7, of-4) det:predet (paperwork-7, all-5) det (paperwork-7, this-6) nmod:of (purpose-3, paperwork-7) ",only purpose of all this paperwork is to convince us that,NN,[],,,,,[],[],[],,"[('of', 'purpose', 3)]",['of'],[],['purpose'],"['all', 'this']","['quantifier', 'demonstrative']",[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,,,,
You 'll be doing a lot more paperwork .,You/you/PRP 'll/will/MD be/be/VB doing/do/VBG a/a/DT lot/lot/NN more/more/RBR paperwork/paperwork/NN ././. ,"ROOT (ROOT-0, doing-4) nsubj (doing-4, You-1) aux (doing-4, 'll-2) aux (doing-4, be-3) det (lot-6, a-5) nmod:npmod (more-7, lot-6) advmod (paperwork-8, more-7) dobj (doing-4, paperwork-8) punct (doing-4, .-9) ",paperwork,8,"advmod (paperwork-8, more-7) dobj (doing-4, paperwork-8) ",be doing a lot more paperwork .,NN,[],doing-4,do,VBG,object,[],[],"[""'ll"", 'be']",,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],['more'],[],[],[],'ll,[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,,,,
"In the old days , before Henry died , she used to handle a lot of the ranch paperwork that Kathy now looked after .","In/in/IN the/the/DT old/old/JJ days/day/NNS ,/,/, before/before/IN Henry/Henry/NNP died/die/VBD ,/,/, she/she/PRP used/use/VBD to/to/TO handle/handle/VB a/a/DT lot/lot/NN of/of/IN the/the/DT ranch/ranch/NN paperwork/paperwork/NN that/that/WDT Kathy/Kathy/NNP now/now/RB looked/look/VBD after/after/IN ././. ","ROOT (ROOT-0, used-11) case (days-4, In-1) det (days-4, the-2) amod (days-4, old-3) nmod:in (used-11, days-4) punct (used-11, ,-5) mark (died-8, before-6) nsubj (died-8, Henry-7) advcl:before (used-11, died-8) punct (used-11, ,-9) nsubj (used-11, she-10) nsubj:xsubj (handle-13, she-10) mark (handle-13, to-12) xcomp (used-11, handle-13) det:qmod (paperwork-19, a-14) mwe (a-14, lot-15) nmod:after (looked-23, lot-15) mwe (a-14, of-16) det (paperwork-19, the-17) compound (paperwork-19, ranch-18) dobj (handle-13, paperwork-19) ref (lot-15, that-20) nsubj (looked-23, Kathy-21) advmod (looked-23, now-22) acl:relcl (lot-15, looked-23) case (that-20, after-24) punct (used-11, .-25) ",paperwork,19,"det:qmod (paperwork-19, a-14) det (paperwork-19, the-17) compound (paperwork-19, ranch-18) dobj (handle-13, paperwork-19) ",a lot of the ranch paperwork that Kathy now looked after,NN,[],handle-13,handle,VB,object,[],[],[],,[],[],[],[],"['a', 'the']","['indefinite article', 'definite article']",[],[],[],[],['ranch'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,a lot of,non-Denumerator,non quantificational,
You could suffocate in all the paperwork they threw at you .,You/you/PRP could/could/MD suffocate/suffocate/VB in/in/IN all/all/PDT the/the/DT paperwork/paperwork/NN they/they/PRP threw/throw/VBD at/at/IN you/you/PRP ././. ,"ROOT (ROOT-0, suffocate-3) nsubj (suffocate-3, You-1) aux (suffocate-3, could-2) case (paperwork-7, in-4) det:predet (paperwork-7, all-5) det (paperwork-7, the-6) nmod:in (suffocate-3, paperwork-7) nsubj (threw-9, they-8) acl:relcl (paperwork-7, threw-9) case (you-11, at-10) nmod:at (threw-9, you-11) punct (suffocate-3, .-12) ",paperwork,7,"case (paperwork-7, in-4) det:predet (paperwork-7, all-5) det (paperwork-7, the-6) nmod:in (suffocate-3, paperwork-7) acl:relcl (paperwork-7, threw-9) ",could suffocate in all the paperwork they threw at you .,NN,[],,,,,[],[],[],,"[('in', 'suffocate', 3)]",['in'],[],['suffocate'],"['all', 'the']","['quantifier', 'definite article']",[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,,,,
She clutches another big pile of paperwork which she puts down on his already overcrowded desk .,She/she/PRP clutches/clutch/VBZ another/another/DT big/big/JJ pile/pile/NN of/of/IN paperwork/paperwork/NN which/which/WDT she/she/PRP puts/put/VBZ down/down/RP on/on/IN his/he/PRP$ already/already/RB overcrowded/overcrowded/JJ desk/desk/NN ././. ,"ROOT (ROOT-0, clutches-2) nsubj (clutches-2, She-1) det (pile-5, another-3) amod (pile-5, big-4) dobj (clutches-2, pile-5) dobj (puts-10, pile-5) case (paperwork-7, of-6) nmod:of (pile-5, paperwork-7) ref (pile-5, which-8) nsubj (puts-10, she-9) acl:relcl (pile-5, puts-10) compound:prt (puts-10, down-11) case (desk-16, on-12) nmod:poss (desk-16, his-13) advmod (overcrowded-15, already-14) amod (desk-16, overcrowded-15) nmod:on (puts-10, desk-16) punct (clutches-2, .-17) ",paperwork,7,"case (paperwork-7, of-6) nmod:of (pile-5, paperwork-7) ",clutches another big pile of paperwork which she puts down on,NN,[],,,,,[],[],[],,"[('of', 'pile', 5)]",['of'],[],['pile'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,,,,
# CRENSHAW # I have something to report ... She hands him some paperwork.,#/#/# CRENSHAW/CRENSHAW/NNP #/#/# I/I/PRP have/have/VBP something/something/NN to/to/TO report/report/VB .../.../: She/she/PRP hands/hand/VBZ him/he/PRP some/some/DT paperwork/paperwork/NN ././. ,"ROOT (ROOT-0, #-3) dep (CRENSHAW-2, #-1) nsubj (#-3, CRENSHAW-2) nsubj (have-5, I-4) ccomp (#-3, have-5) dobj (have-5, something-6) mark (report-8, to-7) acl:to (something-6, report-8) punct (#-3, ...-9) nsubj (hands-11, She-10) parataxis (#-3, hands-11) nsubj (paperwork-14, him-12) det (paperwork-14, some-13) xcomp (hands-11, paperwork-14) punct (#-3, .-15) ",paperwork,14,"nsubj (paperwork-14, him-12) det (paperwork-14, some-13) xcomp (hands-11, paperwork-14) ",... She hands him some paperwork.,NN,[],,,,,[],[],[],,[],[],[],[],['some'],['indefinite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,"[2, True, False, 1, 0.5, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,some,non-Denumerator,non quantificational,
Bumstead takes the paperwork .,Bumstead/Bumstead/NNP takes/take/VBZ the/the/DT paperwork/paperwork/NN ././. ,"ROOT (ROOT-0, takes-2) nsubj (takes-2, Bumstead-1) det (paperwork-4, the-3) dobj (takes-2, paperwork-4) punct (takes-2, .-5) ",paperwork,4,"det (paperwork-4, the-3) dobj (takes-2, paperwork-4) ",Bumstead takes the paperwork .,NN,[],takes-2,take,VBZ,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,singular,"[2, False, False, 2, 1.0, 5] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
She 's about to start filing the towering collection of paperwork on her desk but she notices something .,She/she/PRP 's/be/VBZ about/about/RB to/to/TO start/start/VB filing/file/VBG the/the/DT towering/towering/JJ collection/collection/NN of/of/IN paperwork/paperwork/NN on/on/IN her/she/PRP$ desk/desk/NN but/but/CC she/she/PRP notices/notice/NNS something/something/NN ././. ,"ROOT (ROOT-0, about-3) nsubj (about-3, She-1) cop (about-3, 's-2) mark (start-5, to-4) dep (about-3, start-5) xcomp (start-5, filing-6) det (collection-9, the-7) amod (collection-9, towering-8) dobj (filing-6, collection-9) case (paperwork-11, of-10) nmod:of (collection-9, paperwork-11) case (desk-14, on-12) nmod:poss (desk-14, her-13) nmod:on (paperwork-11, desk-14) cc (collection-9, but-15) dobj (filing-6, she-16) conj:but (collection-9, she-16) compound (something-18, notices-17) dep (she-16, something-18) punct (about-3, .-19) ",paperwork,11,"case (paperwork-11, of-10) nmod:of (collection-9, paperwork-11) nmod:on (paperwork-11, desk-14) ",filing the towering collection of paperwork on her desk but she,NN,[],,,,,[],[],[],,"[('of', 'collection', 9), ('on', 'desk', 14)]","['of', 'on']",['desk'],['collection'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,,,,
