Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
You do n't know what you 're walking into ; someone could have other stolen merchandise as well . ',You/you/PRP do/do/VBP n't/not/RB know/know/VB what/what/WP you/you/PRP 're/be/VBP walking/walk/VBG into/into/IN ;/;/: someone/someone/NN could/could/MD have/have/VB other/other/JJ stolen/steal/VBN merchandise/merchandise/NN as/as/RB well/well/RB ././. '/'/'' ,"ROOT (ROOT-0, know-4) nsubj (know-4, You-1) aux (know-4, do-2) neg (know-4, n't-3) nmod:into (walking-8, what-5) nsubj (walking-8, you-6) aux (walking-8, 're-7) ccomp (know-4, walking-8) case (what-5, into-9) punct (know-4, ;-10) nsubj (have-13, someone-11) aux (have-13, could-12) parataxis (know-4, have-13) amod (merchandise-16, other-14) amod (merchandise-16, stolen-15) dobj (have-13, merchandise-16) advmod (merchandise-16, as-17) mwe (as-17, well-18) punct (know-4, .-19) punct (know-4, '-20) ",merchandise,16,"amod (merchandise-16, other-14) amod (merchandise-16, stolen-15) dobj (have-13, merchandise-16) advmod (merchandise-16, as-17) ",someone could have other stolen merchandise as well . ',NN,[],have-13,have,VB,object,[],[],['could'],,[],[],[],[],[],[],[],[],[],[],[],"['other', 'stolen']","[0.015, 0.060125000000000005]","[0.0025, 0.125]","[0.01, 0.15]","[0.0075, 0.071875]","[0.6579166666666667, 0.09]","[0.02, 0.046]","[0.01875, 0.0475]","[0.12458333333333332, 0.05]","[0.05, 0.0175]","[0.0225, 0.09]","[0.03375, 0.10175000000000001]","[0.0375, 0.12275]","[0.0, 0.0275]",[],[],[],[],['as'],[],[],[],could,[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_1.csv,0,0,0,0,unknown,,,,
Sometimes it does both : Macy 's strategy of offering customers different merchandise around the country allowed the company to downsize its corporate headquarters .,Sometimes/sometimes/RB it/it/PRP does/do/VBZ both/both/DT :/:/: Macy/Macy/NNP 's/'s/POS strategy/strategy/NN of/of/IN offering/offer/VBG customers/customer/NNS different/different/JJ merchandise/merchandise/NN around/around/IN the/the/DT country/country/NN allowed/allow/VBD the/the/DT company/company/NN to/to/TO downsize/downsize/VB its/its/PRP$ corporate/corporate/JJ headquarters/headquarters/NN ././. ,"ROOT (ROOT-0, does-3) advmod (does-3, Sometimes-1) nsubj (does-3, it-2) dobj (does-3, both-4) punct (does-3, :-5) nmod:poss (strategy-8, Macy-6) case (Macy-6, 's-7) nsubj (allowed-17, strategy-8) mark (offering-10, of-9) acl:of (strategy-8, offering-10) iobj (offering-10, customers-11) amod (merchandise-13, different-12) dobj (offering-10, merchandise-13) case (country-16, around-14) det (country-16, the-15) nmod:around (merchandise-13, country-16) parataxis (does-3, allowed-17) det (company-19, the-18) dobj (allowed-17, company-19) mark (downsize-21, to-20) acl:to (company-19, downsize-21) nmod:poss (headquarters-24, its-22) amod (headquarters-24, corporate-23) dobj (downsize-21, headquarters-24) punct (does-3, .-25) ",merchandise,13,"amod (merchandise-13, different-12) dobj (offering-10, merchandise-13) nmod:around (merchandise-13, country-16) ",strategy of offering customers different merchandise around the country allowed the,NN,[],offering-10,offer,VBG,object,[],[],[],,"[('around', 'country', 16)]",['around'],['country'],[],[],[],[],[],[],[],[],['different'],[0.0125],[0.01],[0.025],[0.0075],[0.6383333333333333],[0.0175],[0.01858333333333333],[0.0625],[0.0325],[0.066],[0.04083333333333333],[0.0675],[0.00125],[],[],[],[],[],[],[],[],[],of,singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_1.csv,0,0,0,0,unknown,,,,
"Until recently , whether you shopped at a teen retailer or a department store , merchandise differed little among competitors .","Until/until/IN recently/recently/RB ,/,/, whether/whether/IN you/you/PRP shopped/shop/VBD at/at/IN a/a/DT teen/teen/NN retailer/retailer/NN or/or/CC a/a/DT department/department/NN store/store/NN ,/,/, merchandise/merchandise/NN differed/differ/VBD little/little/JJ among/among/IN competitors/competitor/NNS ././. ","ROOT (ROOT-0, differed-17) case (recently-2, Until-1) advcl:until (differed-17, recently-2) punct (differed-17, ,-3) mark (shopped-6, whether-4) nsubj (shopped-6, you-5) advcl:whether (differed-17, shopped-6) case (retailer-10, at-7) det (retailer-10, a-8) compound (retailer-10, teen-9) nmod:at (shopped-6, retailer-10) cc (retailer-10, or-11) det (store-14, a-12) compound (store-14, department-13) nmod:at (shopped-6, store-14) conj:or (retailer-10, store-14) punct (differed-17, ,-15) nsubj (differed-17, merchandise-16) dobj (differed-17, little-18) case (competitors-20, among-19) nmod:among (differed-17, competitors-20) punct (differed-17, .-21) ",merchandise,16,"nsubj (differed-17, merchandise-16) ","or a department store , merchandise differed little among competitors .",NN,[],differed-17,differ,VBD,subject,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_1.csv,0,0,0,0,unknown,,,,
"With online competition , stores must offer '' must-have '' merchandise that shoppers want so badly they '' ca n't wait three days , '' Betsy McLaughlin , CEO of teen retailer Hot Topic , said at investment bank Financo 's annual CEO event , also in New York .","With/with/IN online/online/NN competition/competition/NN ,/,/, stores/store/NNS must/must/MD offer/offer/VB ''/''/'' must-have/must-have/JJ ''/''/'' merchandise/merchandise/NN that/that/WDT shoppers/shopper/NNS want/want/VBP so/so/RB badly/badly/RB they/they/PRP ''/''/'' ca/can/MD n't/not/RB wait/wait/VB three/three/CD days/day/NNS ,/,/, ''/''/'' Betsy/Betsy/NNP McLaughlin/McLaughlin/NNP ,/,/, CEO/CEO/NNP of/of/IN teen/teen/NN retailer/retailer/NN Hot/Hot/NNP Topic/Topic/NNP ,/,/, said/say/VBD at/at/IN investment/investment/NN bank/bank/NN Financo/Financo/NNP 's/'s/POS annual/annual/JJ CEO/CEO/NNP event/event/NN ,/,/, also/also/RB in/in/IN New/New/NNP York/York/NNP ././. ","ROOT (ROOT-0, said-36) case (competition-3, With-1) compound (competition-3, online-2) nmod:with (offer-7, competition-3) punct (offer-7, ,-4) nsubj (offer-7, stores-5) aux (offer-7, must-6) ccomp (said-36, offer-7) punct (offer-7, ''-8) dobj (offer-7, must-have-9) dobj (want-14, must-have-9) punct (must-have-9, ''-10) dobj (want-14, merchandise-11) nsubj (wait-21, merchandise-11) ref (must-have-9, that-12) ref (merchandise-11, that-12) nsubj (want-14, shoppers-13) acl:relcl (merchandise-11, want-14) advmod (badly-16, so-15) advmod (want-14, badly-16) dobj (want-14, they-17) punct (want-14, ''-18) aux (wait-21, ca-19) neg (wait-21, n't-20) acl:relcl (must-have-9, wait-21) nummod (days-23, three-22) nmod:tmod (wait-21, days-23) punct (said-36, ,-24) punct (said-36, ''-25) compound (McLaughlin-27, Betsy-26) nsubj (said-36, McLaughlin-27) punct (McLaughlin-27, ,-28) appos (McLaughlin-27, CEO-29) case (Topic-34, of-30) compound (Topic-34, teen-31) compound (Topic-34, retailer-32) compound (Topic-34, Hot-33) nmod:of (CEO-29, Topic-34) punct (McLaughlin-27, ,-35) case (event-44, at-37) compound (Financo-40, investment-38) compound (Financo-40, bank-39) nmod:poss (event-44, Financo-40) case (Financo-40, 's-41) amod (event-44, annual-42) compound (event-44, CEO-43) nmod:at (said-36, event-44) punct (said-36, ,-45) advmod (York-49, also-46) case (York-49, in-47) compound (York-49, New-48) nmod:in (said-36, York-49) punct (said-36, .-50) ",merchandise,11,"dobj (want-14, merchandise-11) nsubj (wait-21, merchandise-11) ref (merchandise-11, that-12) acl:relcl (merchandise-11, want-14) ",must offer '' must-have '' merchandise that shoppers want so badly,NN,[],want-14,want,VBP,object,['badly'],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,plural,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_1.csv,0,0,0,0,unknown,,,,
"Penney , for example , has launched more than 20 private-label or exclusive merchandise lines since 2006 , including brands by celebrity designers Mary-Kate and Ashley Olsen and former model Kimora Lee Simmons .","Penney/Penney/NNP ,/,/, for/for/IN example/example/NN ,/,/, has/have/VBZ launched/launch/VBN more/more/JJR than/than/IN 20/20/CD private-label/private-label/NN or/or/CC exclusive/exclusive/JJ merchandise/merchandise/NN lines/line/NNS since/since/IN 2006/2006/CD ,/,/, including/include/VBG brands/brand/NNS by/by/IN celebrity/celebrity/NN designers/designer/NNS Mary-Kate/Mary-Kate/NNP and/and/CC Ashley/Ashley/NNP Olsen/Olsen/NNP and/and/CC former/former/JJ model/model/NN Kimora/Kimora/NNP Lee/Lee/NNP Simmons/Simmons/NNP ././. ","ROOT (ROOT-0, launched-7) nsubj (launched-7, Penney-1) punct (Penney-1, ,-2) case (example-4, for-3) nmod:for (Penney-1, example-4) punct (Penney-1, ,-5) aux (launched-7, has-6) advmod (20-10, more-8) mwe (more-8, than-9) nummod (private-label-11, 20-10) dobj (launched-7, private-label-11) cc (private-label-11, or-12) amod (lines-15, exclusive-13) compound (lines-15, merchandise-14) dobj (launched-7, lines-15) conj:or (private-label-11, lines-15) case (2006-17, since-16) nmod:since (private-label-11, 2006-17) punct (private-label-11, ,-18) case (brands-20, including-19) nmod:including (private-label-11, brands-20) case (Mary-Kate-24, by-21) compound (Mary-Kate-24, celebrity-22) compound (Mary-Kate-24, designers-23) nmod:by (brands-20, Mary-Kate-24) cc (Mary-Kate-24, and-25) compound (Olsen-27, Ashley-26) nmod:by (brands-20, Olsen-27) conj:and (Mary-Kate-24, Olsen-27) cc (brands-20, and-28) amod (model-30, former-29) nmod:including (private-label-11, model-30) conj:and (brands-20, model-30) compound (Simmons-33, Kimora-31) compound (Simmons-33, Lee-32) dep (model-30, Simmons-33) punct (launched-7, .-34) ",merchandise,14,"compound (lines-15, merchandise-14) ","than 20 private-label or exclusive merchandise lines since 2006 , including",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['lines'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_1.csv,0,0,0,0,unknown,,,,
# Target launched the Loomstate brand of organic men 's and women 's fashions last spring for a limited time and plans new designer versions of environmentally sustainable merchandise this year .,#/#/# Target/target/NN launched/launch/VBD the/the/DT Loomstate/Loomstate/NNP brand/brand/NN of/of/IN organic/organic/JJ men/man/NNS 's/'s/POS and/and/CC women/woman/NNS 's/'s/POS fashions/fashion/NNS last/last/JJ spring/spring/NN for/for/IN a/a/DT limited/limited/JJ time/time/NN and/and/CC plans/plan/VBZ new/new/JJ designer/designer/NN versions/version/NNS of/of/IN environmentally/environmentally/RB sustainable/sustainable/JJ merchandise/merchandise/NN this/this/DT year/year/NN ././. ,"ROOT (ROOT-0, launched-3) dep (Target-2, #-1) nsubj (launched-3, Target-2) nsubj (plans-22, Target-2) det (brand-6, the-4) compound (brand-6, Loomstate-5) nmod:poss (fashions-14, brand-6) case (men-9, of-7) amod (men-9, organic-8) nmod:'s (brand-6, men-9) case (men-9, 's-10) cc (men-9, and-11) nmod:'s (brand-6, women-12) conj:and (men-9, women-12) case (brand-6, 's-13) dobj (launched-3, fashions-14) amod (spring-16, last-15) nmod:tmod (launched-3, spring-16) case (time-20, for-17) det (time-20, a-18) amod (time-20, limited-19) nmod:for (launched-3, time-20) cc (launched-3, and-21) conj:and (launched-3, plans-22) amod (versions-25, new-23) compound (versions-25, designer-24) dobj (plans-22, versions-25) case (merchandise-29, of-26) advmod (sustainable-28, environmentally-27) amod (merchandise-29, sustainable-28) nmod:of (versions-25, merchandise-29) det (year-31, this-30) nmod:tmod (plans-22, year-31) punct (launched-3, .-32) ",merchandise,29,"case (merchandise-29, of-26) amod (merchandise-29, sustainable-28) nmod:of (versions-25, merchandise-29) ",designer versions of environmentally sustainable merchandise this year .,NN,[],,,,,[],[],[],,"[('of', 'versions', 25)]",['of'],[],['versions'],[],[],[],[],[],[],[],['sustainable'],[0.0755],[0.105],[0.12533333333333332],[0.07475],[0.11941666666666667],[0.013791666666666667],[0.05],[0.065],[0.0675],[0.055],[0.06166666666666667],[0.16537500000000002],[0.021666666666666664],[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_1.csv,0,0,0,0,unknown,,,,
"Denver Merchandise Mart , 451 E. 58th Ave. ; 303-292-6278 .","Denver/Denver/NNP Merchandise/Merchandise/NNP Mart/Mart/NNP ,/,/, 451/451/CD E./E./NNP 58th/58th/JJ Ave./ave./NN ;/;/: 303-292-6278/303-292-6278/CD ././. ","ROOT (ROOT-0, Mart-3) compound (Mart-3, Denver-1) compound (Mart-3, Merchandise-2) punct (Mart-3, ,-4) appos (Mart-3, 451-5) compound (Ave.-8, E.-6) amod (Ave.-8, 58th-7) dep (451-5, Ave.-8) punct (Mart-3, ;-9) dep (Mart-3, 303-292-6278-10) punct (Mart-3, .-11) ",Merchandise,2,"compound (Mart-3, Merchandise-2) ","Denver Merchandise Mart , 451 E. 58th",NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['Mart'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_2.csv,0,0,0,0,unknown,,,,
"# The Rox and the D-backs will have 12 practice fields , spacious clubhouses , office and training facilities and team merchandise stores .","#/#/# The/the/DT Rox/rox/NN and/and/CC the/the/DT D-backs/D-backs/NNPS will/will/MD have/have/VB 12/12/CD practice/practice/NN fields/field/NNS ,/,/, spacious/spacious/JJ clubhouses/clubhouse/NNS ,/,/, office/office/NN and/and/CC training/training/NN facilities/facility/NNS and/and/CC team/team/NN merchandise/merchandise/NN stores/store/NNS ././. ","ROOT (ROOT-0, have-8) dep (have-8, #-1) det (Rox-3, The-2) nsubj (have-8, Rox-3) cc (Rox-3, and-4) det (D-backs-6, the-5) conj:and (Rox-3, D-backs-6) nsubj (have-8, D-backs-6) aux (have-8, will-7) nummod (fields-11, 12-9) compound (fields-11, practice-10) dobj (have-8, fields-11) punct (fields-11, ,-12) amod (clubhouses-14, spacious-13) dobj (have-8, clubhouses-14) conj:and (fields-11, clubhouses-14) punct (fields-11, ,-15) compound (facilities-19, office-16) cc (office-16, and-17) conj:and (office-16, training-18) compound (facilities-19, training-18) dobj (have-8, facilities-19) conj:and (fields-11, facilities-19) cc (fields-11, and-20) compound (stores-23, team-21) compound (stores-23, merchandise-22) dobj (have-8, stores-23) conj:and (fields-11, stores-23) punct (have-8, .-24) ",merchandise,22,"compound (stores-23, merchandise-22) ",and training facilities and team merchandise stores .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['stores'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_2.csv,0,0,0,0,unknown,,,,
"It is the means of transport for water , merchandise and ammunition .","It/it/PRP is/be/VBZ the/the/DT means/means/NNS of/of/IN transport/transport/NN for/for/IN water/water/NN ,/,/, merchandise/merchandise/NN and/and/CC ammunition/ammunition/NN ././. ","ROOT (ROOT-0, means-4) nsubj (means-4, It-1) cop (means-4, is-2) det (means-4, the-3) case (transport-6, of-5) nmod:of (means-4, transport-6) case (water-8, for-7) nmod:for (transport-6, water-8) punct (water-8, ,-9) nmod:for (transport-6, merchandise-10) conj:and (water-8, merchandise-10) cc (water-8, and-11) nmod:for (transport-6, ammunition-12) conj:and (water-8, ammunition-12) punct (means-4, .-13) ",merchandise,10,"nmod:for (transport-6, merchandise-10) conj:and (water-8, merchandise-10) ","of transport for water , merchandise and ammunition .",NN,[],,,,,[],[],[],,"[('for', 'transport', 6)]",['for'],[],['transport'],[],[],"[('and', 'water', 8)]",['and'],[water-8],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_2.csv,0,0,0,0,unknown,,,,
# ... # WICKED FACTS # This production of Wicked travels with 77 people : # 34 cast members # 6 musicians # 3 stage managers # 2 company managers # 18 crew members # 10 advance crew members # 3 merchandise managers # 1 physical therapist # ( Additional support personnel and musicians are hired in each city. ),#/#/# .../.../: #/#/# WICKED/wicked/JJ FACTS/fact/NNS #/#/# This/this/DT production/production/NN of/of/IN Wicked/wicked/JJ travels/travels/NNS with/with/IN 77/77/CD people/people/NNS :/:/: #/#/# 34/34/CD cast/cast/VBD members/member/NNS #/#/# 6/6/CD musicians/musician/NNS #/#/# 3/3/CD stage/stage/NN managers/manager/NNS #/#/# 2/2/CD company/company/NN managers/manager/NNS #/#/# 18/18/CD crew/crew/NN members/member/NNS #/#/# 10/10/CD advance/advance/NN crew/crew/NN members/member/NNS #/#/# 3/3/CD merchandise/merchandise/NN managers/manager/NNS #/#/# 1/1/CD physical/physical/JJ therapist/therapist/NN #/#/# -LRB-/-lrb-/-LRB- Additional/additional/JJ support/support/NN personnel/personnel/NNS and/and/CC musicians/musician/NNS are/be/VBP hired/hire/VBN in/in/IN each/each/DT city/city/NN ././. -RRB-/-rrb-/-RRB- ,"ROOT (ROOT-0, hired-56) compound (#-3, #-1) punct (#-3, ...-2) nummod (FACTS-5, #-3) amod (FACTS-5, WICKED-4) nsubjpass (hired-56, FACTS-5) dep (production-8, #-6) det (production-8, This-7) nmod (FACTS-5, production-8) case (travels-11, of-9) amod (travels-11, Wicked-10) nmod:of (production-8, travels-11) case (people-14, with-12) nummod (people-14, 77-13) nmod:with (travels-11, people-14) punct (people-14, :-15) dep (34-17, #-16) dep (people-14, 34-17) acl:relcl (34-17, cast-18) iobj (cast-18, members-19) compound (6-21, #-20) amod (musicians-22, 6-21) iobj (cast-18, musicians-22) compound (3-24, #-23) amod (managers-26, 3-24) compound (managers-26, stage-25) iobj (cast-18, managers-26) compound (2-28, #-27) amod (managers-30, 2-28) compound (managers-30, company-29) iobj (cast-18, managers-30) compound (18-32, #-31) amod (members-34, 18-32) compound (members-34, crew-33) iobj (cast-18, members-34) compound (10-36, #-35) nummod (members-39, 10-36) compound (members-39, advance-37) compound (members-39, crew-38) iobj (cast-18, members-39) compound (3-41, #-40) amod (managers-43, 3-41) compound (managers-43, merchandise-42) iobj (cast-18, managers-43) compound (1-45, #-44) amod (therapist-47, 1-45) amod (therapist-47, physical-46) dobj (cast-18, therapist-47) dep (personnel-52, #-48) punct (personnel-52, (-49) amod (personnel-52, Additional-50) compound (personnel-52, support-51) nmod (cast-18, personnel-52) cc (personnel-52, and-53) nmod (cast-18, musicians-54) conj:and (personnel-52, musicians-54) auxpass (hired-56, are-55) case (city-59, in-57) det (city-59, each-58) nmod:in (hired-56, city-59) punct (hired-56, .-60) punct (hired-56, )-61) ",merchandise,42,"compound (managers-43, merchandise-42) ",advance crew members # 3 merchandise managers # 1 physical therapist,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['managers'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_3.csv,0,0,0,0,unknown,,,,
"# At Frank 's karate studio in Atascocita , his line of Jesus-branded MMA merchandise is on display on the wall , on the backs of his young students and even on cars in the parking lot .","#/#/# At/at/IN Frank/Frank/NNP 's/'s/POS karate/karate/JJ studio/studio/NN in/in/IN Atascocita/Atascocita/NNP ,/,/, his/he/PRP$ line/line/NN of/of/IN Jesus-branded/jesus-branded/JJ MMA/MMA/NNP merchandise/merchandise/NN is/be/VBZ on/on/IN display/display/NN on/on/IN the/the/DT wall/wall/NN ,/,/, on/on/IN the/the/DT backs/back/NNS of/of/IN his/he/PRP$ young/young/JJ students/student/NNS and/and/CC even/even/RB on/on/IN cars/car/NNS in/in/IN the/the/DT parking/parking/NN lot/lot/NN ././. ","ROOT (ROOT-0, display-18) dep (display-18, #-1) case (studio-6, At-2) nmod:poss (studio-6, Frank-3) case (Frank-3, 's-4) amod (studio-6, karate-5) nmod:at (display-18, studio-6) case (Atascocita-8, in-7) nmod:in (studio-6, Atascocita-8) punct (display-18, ,-9) nmod:poss (line-11, his-10) nsubj (display-18, line-11) case (merchandise-15, of-12) amod (merchandise-15, Jesus-branded-13) compound (merchandise-15, MMA-14) nmod:of (line-11, merchandise-15) cop (display-18, is-16) case (display-18, on-17) case (wall-21, on-19) det (wall-21, the-20) nmod:on (display-18, wall-21) punct (display-18, ,-22) case (backs-25, on-23) det (backs-25, the-24) conj:and (display-18, backs-25) case (students-29, of-26) nmod:poss (students-29, his-27) amod (students-29, young-28) nmod:of (backs-25, students-29) cc (display-18, and-30) conj:and (display-18, even-31) case (cars-33, on-32) nmod:on (display-18, cars-33) case (lot-37, in-34) det (lot-37, the-35) compound (lot-37, parking-36) nmod:in (cars-33, lot-37) punct (display-18, .-38) ",merchandise,15,"case (merchandise-15, of-12) amod (merchandise-15, Jesus-branded-13) compound (merchandise-15, MMA-14) nmod:of (line-11, merchandise-15) ",his line of Jesus-branded MMA merchandise is on display on the,NN,[],,,,,[],[],[],,"[('of', 'line', 11)]",['of'],[],['line'],[],[],[],[],[],[],['MMA'],['Jesus-branded'],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_3.csv,0,0,0,0,unknown,,,,
